3976506	38.2587	-
3970859	59.424	-
3957831	710.679	-
3950133	310.961	-
3945886	105.014	-
3945396	61.0499	-
3944537	411.911	-
3941602	831.973	-
3941539	359.005	-
3937760	51.2801	-
3937043	50.4672	-
3930306	34.9997	-
3924399	65.1218	-
3921562	142.46	-
3915606	147.344	-
3914713	60.2369	-
3913569	195.366	-
3910618	1034.68	-
3906756	53.7262	-
3906567	59.424	-
3906530	44.7694	-
3904020	178.279	-
3901894	6543.49	-
3899293	100.129	-
3897026	26.0502	-
3895557	110.704	-
3895516	27.676	-
3887625	162.805	-
3882882	770.104	-
3881424	100.129	-
3881413	442.034	-
3881401	105.819	-
3879862	148.963	-
3879854	38.2587	-
3878405	61.0499	-
3878398	48.8414	-
3877617	431.451	-
3877603	50.4672	-
3877095	306.085	-
3873745	72.4454	-
3873677	83.0281	-
3871602	170.135	-
3871470	34.9997	-
3869525	303.646	-
3869514	36.6329	-
3869142	2613.97	-
3863779	42.3307	-
3861529	257.235	-
3859858	6589.09	-
3857869	462.386	-
3854765	42.3307	-
3853337	529.141	-
3843816	49.6543	-
3843788	376.091	-
3839489	39.8845	-
3837889	218.977	-
3834204	409.472	-
3834178	2812.61	-
3833215	159.546	-
3830759	529.141	-
3830272	229.559	-
3824817	2877.74	-
3821519	66.7477	-
3821174	25.2299	-
3821166	41.5104	-
3820558	55.3521	-
3818454	7663.65	-
3816154	531.587	-
3804564	33.3738	-
3798967	284.106	-
3798381	189.667	-
3798300	1300.06	-
3798153	113.963	-
3798024	19541.8	-
3797928	2032.73	-
3792654	83.0281	-
3786919	1896.77	-
3786307	31.748	-
3785973	79.7765	-
3785763	109.078	-
3785405	33.3738	-
3781500	48828.8	-
3780218	34.1867	-
3778826	78.1506	-
3767304	83.8484	-
3765182	165.251	-
3764139	7184.98	-
3762321	9543.35	-
3760267	474.602	-
3759323	46.3952	-
3759238	200.258	-
3757600	34.9997	-
3747843	41.5104	-
3744802	23573.9	-
3744742	26.0502	-
3742209	5603.24	-
3739859	1004.55	-
3739847	28.489	-
3734884	33.3738	-
3730192	64.3089	-
3727854	81.4023	-
3727648	223.049	-
3725371	48.0285	-
3725204	35.8126	-
3721325	32.5609	-
3720825	50.4672	-
3720281	368.767	-
3719677	141.647	-
3719376	6616.76	-
3718676	60.2369	-
3713873	65.9347	-
3713862	231.193	-
3711222	150.596	-
3711204	73.2657	-
3702213	26.0502	-
3697019	159.553	-
3692168	43.1436	-
3684904	196.178	-
3676595	20451.9	-
3675505	39.8845	-
3672713	39.8845	-
3671907	1049.33	-
3666472	1033.05	-
3664061	216.53	-
3663995	799.398	-
3661505	266.2	-
3661494	61.0499	-
3659596	3386.53	-
3658564	50.4672	-
3655137	1466.95	-
3653120	157.927	-
3651680	25.2299	-
3650782	652.881	-
3649471	964.663	-
3648524	40.6974	-
3648077	46.3952	-
3646554	384.235	-
3639786	1773.03	-
3639754	464.019	-
3638861	123.733	-
3637582	153.034	-
3629507	85.4742	-
3628203	30.9277	-
3628126	65.1218	-
3621854	30.9277	-
3621642	38.2587	-
3615969	57.7982	-
3615491	65.9347	-
3605856	26.8631	-
3605778	25.2299	-
3603431	30.1148	-
3596477	25.2299	-
3594185	3296.14	-
3593296	4090.69	-
3592579	26.0502	-
3590244	75.7045	-
3590219	65.9347	-
3590131	180.718	-
3590120	149.776	-
3587997	39.0716	-
3582735	130.251	-
3582723	259.667	-
3578625	763.578	-
3577696	802.664	-
3577687	456.68	-
3576727	5305.29	-
3573867	175.02	-
3572233	259.682	-
3571141	273.523	-
3571106	331.322	-
3569503	3566.44	-
3568858	1435.99	-
3561234	238.516	-
3558134	106.64	-
3557206	52.1004	-
3557108	51.2801	-
3554362	30.1148	-
3552556	7586.32	-
3550622	45.5823	-
3547570	680.557	-
3547236	293.063	-
3547229	56.165	-
3546114	1529.63	-
3540545	747.312	-
3535977	48.0285	-
3535969	33.3738	-
3535125	2311.14	-
3535110	59.424	-
3535101	34.9997	-
3533067	148.97	-
3531240	113.143	-
3522811	56.9779	-
3520741	29.3019	-
3519219	720.449	-
3516442	704.967	-
3513795	44.7694	-
3512258	39.0716	-
3511381	66.7477	-
3511371	49.6543	-
3506537	52074.5	-
3506503	26.8631	-
3498737	74.8916	-
3488390	1703.83	-
3487601	505.529	-
3487196	431.45	-
3486978	47.2155	-
3486968	70.0067	-
3484262	1259.35	-
3483753	696.025	-
3479477	31.748	-
3464543	13918.1	-
3457076	60.2369	-
3456741	40.6974	-
3453744	253.977	-
3450975	67.5606	-
3447942	78.1432	-
3446265	29.3019	-
3443959	33.3738	-
3438213	65.1218	-
3436996	70.8196	-
3433751	29.3019	-
3433088	126.179	-
3433069	70.0067	-
3433055	407.846	-
3433012	77.3303	-
3427074	40.6974	-
3423190	37.4458	-
3419648	1585.8	-
3417798	33.3738	-
3416764	374.473	-
3416757	175.833	-
3415376	34.9997	-
3413590	911.742	-
3409490	56.9779	-
3401867	30.1148	-
3392151	2273.68	-
3392071	30.1148	-
3387038	113.963	-
3386990	84.6613	-
3386972	46.3952	-
3377926	111.524	-
3376208	156.301	-
3370770	61.8628	-
3363888	112.337	-
3363139	80.5894	-
3361660	115.596	-
3358604	496.572	-
3355531	88.7259	-
3355485	72.4454	-
3355001	88.7333	-
3353688	84.6539	-
3353664	419.234	-
3344053	48.0285	-
3342315	76.5174	-
3338109	446.105	-
3330364	30.1148	-
3327748	95.244	-
3320740	818.131	-
3320704	83.8484	-
3320694	64.3089	-
3299103	26.0502	-
3296437	234.445	-
3294538	425.753	-
3294109	25.2299	-
3294102	30.1148	-
3285917	30.1148	-
3285826	65.1218	-
3281528	100.942	-
3281518	1063.98	-
3280865	84.6613	-
3279769	2954.25	-
3279737	8674.69	-
3279712	6900.04	-
3271345	122.107	-
3268869	34.9997	-
3267934	100.129	-
3267310	78.9635	-
3265383	32.5609	-
3264597	232.006	-
3261779	72.4454	-
3260928	96.8698	-
3256478	41.5104	-
3251405	29.3019	-
3251103	647.996	-
3249241	186.416	-
3245026	74.0787	-
3243963	1234.94	-
3240247	5903.63	-
3239253	288.991	-
3234414	57.7982	-
3230751	1077	-
3230740	363.883	-
3230664	337.019	-
3230646	216.531	-
3228841	661.018	-
3226675	476.227	-
3219463	52.1004	-
3219449	32.5609	-
3217571	57.7982	-
3216806	51.2801	-
3215042	5684.65	-
3210677	34.9997	-
3205394	37.4458	-
3203051	25.2299	-
3198774	7692.16	-
3198374	63.4886	-
3197729	37.4458	-
3193050	211.645	-
3189129	4202.23	-
3188065	64.3015	-
3184722	180.719	-
3180223	839.304	-
3168464	1666.4	-
3168114	35.8126	-
3168107	53.7262	-
3167875	29.3019	-
3165528	100.129	-
3165273	83.0281	-
3164911	32.5609	-
3164513	108.265	-
3156322	94.4311	-
3155538	73.2657	-
3152957	52.1004	-
3150221	132.69	-
3142459	557.629	-
3136372	26.0502	-
3135833	547.054	-
3134495	25.2299	-
3131862	3175.68	-
3128095	1430.32	-
3122848	1055.85	-
3122738	717.183	-
3119822	15652.2	-
3118670	113.963	-
3098651	77.3304	-
3097187	2758.07	-
3093786	118.848	-
3092768	30.1148	-
3091871	258.056	-
3091482	483.551	-
3091427	46.3952	-
3086642	58.6111	-
3082478	293.876	-
3069410	206.768	-
3056212	1227.62	-
3047025	60.2369	-
3042730	44.7694	-
3038002	140.013	-
3036240	149.783	-
3013084	26.8631	-
3010116	91.172	-
3006741	105.014	-
3004585	474.602	-
3000365	15626.9	-
3000314	3319.75	-
3000301	2733.63	-
2998264	691.14	-
2998223	128.618	-
2997483	68.3809	-
2996694	25.2299	-
2990138	607.284	-
2990119	446.918	-
2985133	29.3019	-
2984834	1147	-
2980257	397.249	-
2980021	86.2798	-
2979890	19967.5	-
2979865	4654.85	-
2979655	857.211	-
2976725	382.602	-
2976403	62.6831	-
2976239	129.431	-
2976192	27.676	-
2974312	736.729	-
2967588	29.3019	-
2967204	48.0285	-
2966905	184.79	-
2965608	746.492	-
2960792	52.9133	-
2946531	38.2587	-
2945571	57.7982	-
2944915	303.646	-
2944906	133.503	-
2943673	847.441	-
2942597	216.538	-
2941162	56.165	-
2941003	74.8916	-
2940670	139.2	-
2939222	44.7694	-
2939202	84.6613	-
2938499	33.3738	-
2936890	47.2155	-
2936633	354.925	-
2936251	72.4454	-
2936239	316.668	-
2934457	225.495	-
2934443	288.991	-
2933943	50.4672	-
2927759	32.5609	-
2926657	71.6325	-
2926088	127.798	-
2924855	26.0502	-
2924789	107.452	-
2919278	1246.34	-
2917951	108.265	-
2914898	94.4311	-
2910147	624.392	-
2908936	56.165	-
2898928	137.567	-
2897814	100.942	-
2897194	26.0502	-
2897172	62.6831	-
2895859	39.0716	-
2895210	109.078	-
2889918	289.804	-
2889874	73.2657	-
2889663	53.7262	-
2889018	69.1938	-
2885832	113.15	-
2885684	122.107	-
2881568	26.8631	-
2877939	51.2801	-
2875935	197.819	-
2874621	26.0502	-
2869567	4005.22	-
2868265	50.4672	-
2862103	47383.8	-
2848052	593.457	-
2848045	735.104	-
2847042	436.328	-
2843304	87.1001	-
2832646	192.934	-
2830189	135.949	-
2830170	48.0285	-
2825121	171.769	-
2824887	25.2299	-
2824573	142.452	-
2822731	550.307	-
2818575	888.146	-
2817921	3103.22	-
2817327	43.1436	-
2813182	75.7045	-
2811605	42.3307	-
2800722	91398.2	-
2800694	41.5104	-
2800019	350.861	-
2793649	63.496	-
2785185	32.5609	-
2781007	196.186	-
2778327	210.027	-
2775845	1085.14	-
2774920	1536.96	-
2773216	690.312	-
2773187	30.1148	-
2762714	31.748	-
2761162	183.977	-
2761128	26.8631	-
2753841	30.9277	-
2753826	184.79	-
2747566	250.725	-
2745402	144.085	-
2744457	2210.19	-
2744422	9207.95	-
2743618	28.489	-
2739206	61.8628	-
2735769	30.1148	-
2733390	56.9779	-
2729204	26.8631	-
2727659	3949.87	-
2725781	25.2299	-
2725003	53.7262	-
2723255	28.489	-
2722962	228.747	-
2721502	187.229	-
2721236	151.416	-
2713165	464.824	-
2712103	210.027	-
2710554	2093.76	-
2703649	30.9277	-
2703112	586.127	-
2700909	226.308	-
2696466	1028.97	-
2696372	2591.18	-
2694497	39.8845	-
2692741	1152.72	-
2690727	597.522	-
2687079	27.676	-
2681158	345.969	-
2680945	26.8631	-
2680406	32.5609	-
2676499	56.165	-
2676433	449.35	-
2676402	317.48	-
2676283	242.581	-
2676250	875.937	-
2673478	166.064	-
2672389	32.5609	-
2672357	58.6111	-
2670975	80.5894	-
2670957	28.489	-
2666918	448.544	-
2666910	58.6111	-
2666045	1752.69	-
2663541	41.5104	-
2663299	48.0285	-
2663290	167.689	-
2655899	30.9277	-
2653520	837.671	-
2640276	133.503	-
2637015	65.1218	-
2635093	488.436	-
2631905	90.3444	-
2630321	228.747	-
2620783	412.731	-
2619984	1162.48	-
2612245	205.135	-
2611964	207.581	-
2611869	30.1148	-
2611637	41.5104	-
2611053	31.748	-
2609906	52.9133	-
2609899	309.343	-
2608643	118.841	-
2608458	28.489	-
2607397	1644.41	-
2607381	2795.5	-
2605130	43.1436	-
2605120	65.9347	-
2605028	424.127	-
2604711	111.524	-
2604192	61.0499	-
2603805	1045.23	-
2601746	51.2801	-
2597453	979.325	-
2593429	52.9133	-
2589827	2234.62	-
2589559	26.8631	-
2585456	42.3307	-
2578748	70.0067	-
2575102	360.631	-
2571934	125.359	-
2570970	218.164	-
2568784	81.4023	-
2567822	135.949	-
2566090	26.8631	-
2565884	10597.6	-
2565861	16576.1	-
2564837	32.5609	-
2564827	143.273	-
2564507	2329.83	-
2564496	312.603	-
2560848	394.004	-
2560837	165.25	-
2560823	262.933	-
2560117	316.667	-
2560042	479.472	-
2559354	66.7477	-
2559208	118.035	-
2558267	130.251	-
2558254	559.255	-
2558195	124.546	-
2548826	78.9635	-
2546181	161.984	-
2545388	30.1148	-
2543376	595.083	-
2539365	34.1867	-
2538508	3323.83	-
2529411	1580.1	-
2527826	4483.09	-
2527808	62.6831	-
2521571	39.8845	-
2521324	243.394	-
2521312	274.336	-
2520849	48.0285	-
2518237	29.3019	-
2517033	85.4742	-
2516843	348.408	-
2509131	120.481	-
2505113	90.3591	-
2498597	196.186	-
2493318	286.552	-
2484878	50.4672	-
2482715	789.628	-
2480978	202.689	-
2480674	33.3738	-
2479823	29.3019	-
2479804	56.165	-
2479793	113.15	-
2478179	589.385	-
2478126	619.507	-
2475422	398.89	-
2470214	247.473	-
2470204	57.7982	-
2469275	879.182	-
2463361	229.567	-
2461605	99.316	-
2458404	114.784	-
2449306	846.628	-
2438331	59.424	-
2437401	56.165	-
2435662	834.42	-
2435374	40.6974	-
2434069	26.0502	-
2426638	29.3019	-
2423769	153.855	-
2421905	203.509	-
2418642	249.099	-
2418179	29.3019	-
2413455	665.91	-
2412820	248.279	-
2411359	50.4672	-
2411346	43.1436	-
2409363	134.316	-
2408993	16581	-
2407216	56.165	-
2402426	283.294	-
2402321	50.4672	-
2397182	8563.21	-
2396146	144.085	-
2396053	718.823	-
2394657	560.076	-
2392475	866.98	-
2391632	1129.12	-
2390968	499.019	-
2386459	34.1867	-
2379676	33.3738	-
2379662	65.9347	-
2375095	1133.17	-
2374841	257.243	-
2374657	1800.72	-
2373005	30.9277	-
2366176	586.125	-
2365594	28.489	-
2365242	46.3952	-
2364406	157.114	-
2361984	113.963	-
2359343	26.0502	-
2358905	289.804	-
2354232	316.667	-
2353010	1115.27	-
2351826	73.2657	-
2349727	32.5609	-
2348524	293.063	-
2348507	65.1218	-
2340394	146.531	-
2324664	61.8628	-
2324630	224.682	-
2321942	64.3089	-
2316118	1598.83	-
2313845	38.2587	-
2309254	57.7982	-
2308468	909.311	-
2304040	111.524	-
2301493	192.926	-
2300568	3800.87	-
2300534	445.292	-
2300344	47.2155	-
2300083	38.2587	-
2294326	1564.63	-
2294254	4845.34	-
2294226	30.9277	-
2293181	86.2872	-
2288296	26.8631	-
2279316	7785.75	-
2279218	1604.52	-
2276144	3315.7	-
2276075	923.966	-
2271207	38.2587	-
2270477	31.748	-
2266441	28.489	-
2261356	934.548	-
2260265	4558.79	-
2253424	10836.9	-
2252952	46.3952	-
2250555	92.7979	-
2250216	224.682	-
2246132	32.5609	-
2246122	45.5823	-
2245406	220.61	-
2243642	253.984	-
2243633	109.078	-
2237616	314.221	-
2233788	28.489	-
2232784	10919.1	-
2232757	3811.47	-
2230464	105.819	-
2226927	70.8196	-
2226901	389.12	-
2222954	1490.55	-
2222910	400.508	-
2222887	47.2155	-
2222874	41.5104	-
2220334	32.5609	-
2219445	1892.71	-
2215544	13289.7	-
2214526	1218.66	-
2214021	28.489	-
2213484	109.078	-
2210274	73.2657	-
2206153	38.2587	-
2204981	5390.76	-
2196580	120.481	-
2196539	68.3809	-
2188650	95.244	-
2188477	6156.81	-
2186903	574.723	-
2185327	620.313	-
2185233	1270.73	-
2185201	2828.89	-
2183585	82.2152	-
2183530	93.6108	-
2180981	23483.5	-
2180551	63.496	-
2177463	25.2299	-
2173911	56.9779	-
2172779	199.445	-
2172765	78.9635	-
2164224	114.784	-
2158021	2648.97	-
2157033	389.933	-
2156903	1763.28	-
2156896	1431.93	-
2156488	51.2801	-
2154259	249.912	-
2152484	2997.41	-
2150936	62.6831	-
2150732	34.9997	-
2149307	55.3521	-
2147259	720.449	-
2145090	26.0502	-
2144431	116.395	-
2143721	463.198	-
2141485	81.4023	-
2141062	303.646	-
2139721	96.057	-
2137476	126.985	-
2137467	243.401	-
2132225	41.5104	-
2129148	503.083	-
2127442	2398.24	-
2127026	29.3019	-
2125336	57.7982	-
2119154	29.3019	-
2115485	439.595	-
2115410	104.201	-
2114421	84.6539	-
2107997	26.8631	-
2107966	83.0281	-
2103786	1603.71	-
2103425	44.7694	-
2097000	59.424	-
2095736	380.163	-
2088024	351.674	-
2086832	2425.91	-
2085486	406.213	-
2076391	133.503	-
2075485	373.652	-
2072478	1581.74	-
2069188	46.3952	-
2068210	82.2152	-
2068147	302.833	-
2068017	26.0502	-
2062917	56.165	-
2061153	4137.92	-
2056607	135.949	-
2055457	41.5104	-
2044398	114.784	-
2014204	218.164	-
2012963	126.179	-
2009972	31.748	-
2006112	1356.23	-
1995584	45.5823	-
1995373	26.8631	-
1988620	459.939	-
1974744	40.6974	-
1972416	66.7477	-
1949821	216.53	-
1926746	33.3738	-
1923633	31.748	-
1921111	196.178	-
1918219	50.4672	-
1913220	360.631	-
1913211	93.6182	-
1913157	77.3303	-
1912079	55.3521	-
1906818	261.315	-
1901978	337.832	-
1900026	48.8414	-
1896232	221.423	-
1895262	255.617	-
1889650	45.5823	-
1887115	43.1436	-
1881662	36.6329	-
1870669	30316.8	-
1869144	38.2587	-
1865692	33.3738	-
1860681	57.7982	-
1860658	32.5609	-
1859810	86.2872	-
1859797	32.5609	-
1858244	56.9779	-
1856264	84.6613	-
1846948	31.748	-
1845497	67.5605	-
1844628	100.129	-
1838743	31.748	-
1837596	52.9133	-
1835749	34.9997	-
1835742	30.9277	-
1812873	113.15	-
1812350	1943.99	-
1810374	83.0282	-
1810358	576.356	-
1797603	690.327	-
1797532	104.201	-
1782994	45.5823	-
1781935	95.244	-
1768356	62.6831	-
1765575	1217.01	-
1764746	55.3521	-
1751588	568.213	-
1747415	30.9277	-
1744933	407.846	-
1741089	127.798	-
1733379	637.399	-
1724551	1283.78	-
1720510	185.603	-
1719242	39.8845	-
1714831	26.8631	-
1704510	256.43	-
1699611	1204.01	-
1694028	27.676	-
1692425	445.292	-
1676481	58.6037	-
1673780	30.9277	-
1672248	85.4742	-
1665320	125.366	-
1664387	160.366	-
1659436	25.2299	-
1654917	26.0502	-
1650203	537.278	-
1643646	72.4454	-
1634092	56.9779	-
1631476	26.8631	-
1630483	96.8698	-
1628204	12095.5	-
1622825	183.977	-
1620275	34.1867	-
1607996	27.676	-
1602629	25.2299	-
1593749	43.1436	-
1588755	33.3738	-
1586401	437.156	-
1572404	65.1218	-
1571956	458.321	-
1557673	65.9347	-
1550033	116.409	-
1545702	26.0502	-
1545017	202.696	-
1544959	28.489	-
1544242	414.357	-
1544231	756.269	-
1540820	30.1148	-
1536615	950.008	-
1529754	1228.41	-
1525525	79.7765	-
1524403	1357.05	-
1523512	49.6543	-
1520573	6333.46	-
1513286	70.0067	-
1512455	731.845	-
1510140	39.0716	-
1503810	117.222	-
1503733	59.424	-
1497192	43.9565	-
1492300	697.658	-
1487505	528.321	-
1487013	40.6974	-
1486803	111.524	-
1481752	630.09	-
1480268	105.014	-
1463978	37.4458	-
1446318	133.503	-
1441347	341.091	-
1430284	34.9997	-
1423037	297.128	-
1422126	83.8484	-
1422101	210.027	-
1419994	48.0285	-
1415667	32.5609	-
1413966	42.3307	-
1412590	232.006	-
1406957	192.114	-
1405781	47.2155	-
1404909	2324.15	-
1397407	122.107	-
1397324	100.129	-
1395760	26.0502	-
1387892	52.1004	-
1386582	724.506	-
1386195	83.0281	-
1381514	44.7694	-
1381461	137.575	-
1381335	26.0502	-
1380053	26.8631	-
1376338	101.755	-
1375823	1007.81	-
1372338	30.1148	-
1369250	297.948	-
1367636	106.632	-
1362161	102.568	-
1361183	38.2587	-
1360109	40.6974	-
1348168	1059.91	-
1348142	3556.67	-
1345792	99.3086	-
1344645	93.6182	-
1342464	38.2587	-
1330816	65.9347	-
1328779	879.189	-
1322883	31.748	-
1316735	74.8916	-
1309935	162.812	-
1309348	127.798	-
1294635	67.5606	-
1294552	76.5174	-
1293510	25.2299	-
1291707	558.442	-
1261648	44.7694	-
1261605	62.6757	-
1261273	36.6329	-
1249199	62.6831	-
1248754	47.2155	-
1244920	25.2299	-
1238481	34.9997	-
1234549	93.6107	-
1231252	96.8698	-
1224371	241.775	-
1223216	28.489	-
1219504	372.839	-
1213560	3424.79	-
1210002	486.802	-
1209970	211.653	-
1208044	783.945	-
1207983	161.179	-
1207310	1962.72	-
1204066	9597.08	-
1199264	529.141	-
1197681	183.164	-
1194584	68.3809	-
1191490	888.145	-
1191129	123.733	-
1188454	273.523	-
1187916	37.4458	-
1187887	322.365	-
1187089	58.6111	-
1176040	537.285	-
1169505	70.8196	-
1169472	91.9849	-
1165953	30.9277	-
1163507	43.1436	-
1159977	31.748	-
1159498	139.201	-
1159111	117.215	-
1150624	25.2299	-
1150608	67.5606	-
1150347	44.7694	-
1144256	65.1218	-
1143085	444.465	-
1139986	26.0502	-
1134996	64.3089	-
1133411	779.873	-
1132924	50.4672	-
1129246	34.1867	-
1113528	532.4	-
1113518	157.92	-
1113467	583.687	-
1112479	32.5609	-
1111746	942.685	-
1111734	94.4237	-
1111621	244.214	-
1104472	133.503	-
1104453	200.258	-
1104408	330.501	-
1094627	81.4023	-
1094537	90.3591	-
1092301	43.9565	-
1085133	163.625	-
1085109	30.1148	-
1084245	105.827	-
1081336	34.9997	-
1066846	1166.57	-
1066385	38.2587	-
1057044	2579.77	-
1052950	39.0716	-
1052490	25.2299	-
1052479	64.3089	-
1051379	37.4458	-
1046049	83.841	-
1045929	61.0499	-
1042042	12970.5	-
1039379	48.0285	-
1037321	47.2155	-
1034416	102.56	-
1015494	126.992	-
1015476	33.3738	-
1015468	44.7694	-
1012943	33.3738	-
1003657	34.1867	-
1002605	114.784	-
995262	37.4458	-
988254	25.2299	-
977149	26.0502	-
973965	47.2155	-
964756	59.424	-
961712	162.812	-
954956	172.574	-
954035	214.099	-
952957	26.0502	-
952032	227.121	-
950400	217.351	-
948371	51.2801	-
942431	414.357	-
939592	34.1867	-
938924	152.222	-
938895	577.154	-
938853	538.098	-
935113	507.162	-
921719	34.1867	-
921517	289.797	-
921483	35.8126	-
920752	78.9635	-
920412	59.424	-
917262	29.3019	-
915248	48.0285	-
915114	31.748	-
907489	70.8196	-
901399	36.6329	-
901391	96.0495	-
896849	38.2587	-
896050	52.9133	-
886139	36.6329	-
885244	79.7765	-
884929	7437.35	-
877557	30.9277	-
872364	2962.4	-
872331	3038.09	-
871734	34.9997	-
871636	55.3447	-
871615	30.9277	-
870506	212.459	-
870486	142.452	-
865011	359.81	-
863009	65.1218	-
856242	57.7982	-
851443	268.639	-
850489	1101.42	-
846445	751.384	-
845474	41.5104	-
841781	39.8845	-
841686	38.2587	-
840128	25.2299	-
840033	246.66	-
839805	315.041	-
837822	26.0502	-
824823	179.905	-
824421	25.2299	-
822935	3849.72	-
811319	4385.39	-
804963	6440.11	-
804886	154.661	-
799561	39.0716	-
796828	580.428	-
795906	82.2152	-
793099	2954.25	-
780023	7690.51	-
774321	6357.88	-
772904	417.616	-
765670	30.1148	-
763406	411.098	-
761108	117.222	-
757263	1328.56	-
754342	102.568	-
751505	74.0787	-
748934	27.676	-
748907	96.0569	-
748440	13215.7	-
735123	572.285	-
733748	1983.89	-
729790	238.516	-
720456	96.0569	-
719648	35.8126	-
719555	798.6	-
710820	27.676	-
708928	33.3738	-
701735	40.6974	-
692957	26.8631	-
691801	80.582	-
681936	200.258	-
681796	26.8631	-
680831	43.1436	-
668251	173.395	-
662195	58.6111	-
660052	28.489	-
648331	30.1148	-
644635	29.3019	-
641929	1666.4	-
641904	25.2299	-
639777	154.668	-
626171	28.489	-
622873	39.0716	-
622847	1182.84	-
618714	129.431	-
616530	42.3307	-
602338	155.481	-
596466	36.6329	-
595259	46.3952	-
594920	42.3307	-
586037	55.3447	-
581827	249.919	-
575737	38.2587	-
568762	363.062	-
562396	684.622	-
561664	91.9849	-
560776	35.8126	-
555712	64.3089	-
553828	62.6831	-
536806	51.2801	-
535016	39.0716	-
534993	33.3738	-
533823	3126.83	-
527065	65.9347	-
526709	291.437	-
523927	26.0502	-
521826	26.8631	-
520286	85.4742	-
519102	35.8126	-
519042	54.5392	-
518582	126.172	-
513998	248.286	-
509770	70.0067	-
509638	618.68	-
508349	38.2587	-
507747	104.201	-
502218	110.712	-
500262	32.5609	-
499216	394.005	-
495197	85.4742	-
488210	20797.9	-
486843	44.7694	-
486833	68.3734	-
485742	60.2369	-
484582	20424.2	-
484176	37.4458	-
483494	3331.17	-
482703	3929.51	-
481549	40.6974	-
481534	27.676	-
481511	194.553	-
481028	49.6543	-
479812	179.092	-
479805	37.4458	-
479732	84.6613	-
479673	1272.38	-
478692	39.8845	-
478667	796.153	-
477632	36.6329	-
477297	51.2801	-
476880	189.675	-
475037	782.311	-
474904	161.999	-
473166	38.2587	-
472048	34.1867	-
465762	129.431	-
457587	26.0502	-
457227	39.0716	-
454429	62.6831	-
454415	25.2299	-
445255	79.7765	-
445221	196.999	-
436156	909.296	-
436132	113.15	-
435742	367.955	-
433197	948.382	-
422729	45.5823	-
422593	166.884	-
422574	105.827	-
419692	70.8196	-
419678	87.1	-
416782	247.473	-
413633	55.3521	-
410916	40.6974	-
405058	429.817	-
403445	25.2299	-
400803	39.0716	-
400487	30.9277	-
399736	188.855	-
398845	25.2299	-
397418	65.1218	-
390605	26.0502	-
390244	306.897	-
389017	963.851	-
388999	1679.41	-
387422	180.718	-
385054	34.9997	-
382729	43.1436	-
380834	32.5609	-
380823	614.622	-
380815	168.51	-
375854	237.704	-
372817	97.6827	-
369337	34.1867	-
369202	30.9277	-
366013	775.801	-
362212	25.2299	-
360199	68.3809	-
356805	53.7262	-
355360	63.496	-
350907	31.748	-
349299	95.244	-
345983	27.676	-
345655	1558.92	-
345005	266.192	-
342657	30.9277	-
338438	3698.32	-
338429	6664.78	-
337392	61.0499	-
337220	39.0716	-
335824	26.0502	-
335784	33.3738	-
335755	92.7979	-
332971	374.465	-
332947	90.3518	-
330759	43.9565	-
326669	905.239	-
326173	168.51	-
324069	108.265	-
314536	87.1001	-
309061	29.3019	-
304383	416.781	-
304318	818.139	-
303973	133.503	-
300837	253.977	-
299340	191.301	-
297565	387.487	-
294567	84.6613	-
287624	42.3307	-
276261	26.0502	-
274078	29.3019	-
273800	584.5	-
272689	113.15	-
271625	28.489	-
265812	880.001	-
265795	154.668	-
264686	52.1004	-
262392	62.6831	-
259482	997.217	-
256376	312.603	-
256357	196.999	-
247045	73.2657	-
244727	699.276	-
244691	249.919	-
237185	148.97	-
236915	27.676	-
233884	43.1436	-
233047	28.489	-
232897	45.5823	-
232652	88.7333	-
227022	32.5609	-
225050	28.489	-
220507	27.676	-
215381	83.0281	-
213543	54.5392	-
212106	551.932	-
210993	32.5609	-
210531	163.625	-
206817	299.574	-
202687	130.251	-
201686	31.748	-
200231	40.6974	-
186901	47.2155	-
180684	56.165	-
180663	127.805	-
179090	191.301	-
177798	257.243	-
177320	26.0502	-
175151	50.4672	-
174478	1737.22	-
173670	29.3019	-
172722	244.214	-
168449	26.8631	-
166754	44.7694	-
163880	26.8631	-
160416	532.393	-
157594	461.573	-
157585	113.143	-
152644	36.6329	-
152628	166.064	-
152617	29.3019	-
148530	69.1938	-
146989	52.9133	-
140977	289.796	-
136629	376.912	-
135446	1217.02	-
133845	382.609	-
133827	206.768	-
127884	114.776	-
127866	262.128	-
127860	87.1001	-
124282	122.107	-
121302	34.9997	-
120675	139.2	-
116225	72.4454	-
116202	51.2801	-
111638	44.7694	-
109071	26.0502	-
107360	897.096	-
104971	500.652	-
104215	187.229	-
96410	20383.5	-
85007	137.575	-
84995	26.8631	-
83951	40.6974	-
81227	188.862	-
71952	53.7262	-
71934	56.9779	-
69084	167.697	-
64487	402.149	-
63989	35.8126	-
61763	28.489	-
58011	188.862	-
55334	1024.09	-
52186	4737.9	-
50069	699.284	-
48959	6981.44	-
48298	225.488	-
48284	34.1867	-
46002	8544.47	-
45985	32.5609	-
45774	1958.65	-
45763	8279.89	-
38746	319.106	-
35689	47.2155	-
34955	461.573	-
32708	278.408	-
28176	42.3307	-
26661	31.748	-
24238	62.6831	-
22192	549.493	-
20778	100964	-
20611	38.2587	-
14623	41.5104	-
10224	95.244	-
8848	359.818	-
6320	35.8126	-
4950	92.7979	-
182	103.381	-
